id,name,description,neighborhood_overview,zipcode,latitude,longitude,property_type,amenities_id,room_type,accommodates,bathrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,review_id,host_id
1857141,Charming studio in Belltown,This comfortable studio sleeps two has a full kitchen and bath free WiFi and Netflix and is right in the middle of Belltown Walking distance from active nightlife pike place market convention center and space needle Close to bus lines Live like the locals do This is a charming studio apartment in one of the oldest apartment buildings in Seattle The building is in the heart of Belltown only a couple blocks away from a fabulous nightlife area with plenty of bars comedy shows dancing and restaurants Its a 15 minute walk from the convention center and also from Pike Place Market Space Needle is about 20 minutes walking This unit is full of charm and quirky decor and was decorated and somewhat remodeled by yours truly Recently installed a gorgeous chandelier blackout blinds and added some furniture improvements The space is warm and cozy in the winter and doesnt get too hot in the summer has hardwood floors and original furnace heating  Guests are free to use th,Access to top tourist destinations during the day walking distance to Pike Place Market Space Needle EMP museum SAM close to bus lines Great night life Excellent bars and restaurants within a 2 block radius,98121,47.61147668499856,-122.3485184984931,Apartment,1018,Entire home/apt,2,1.0,2.0,$115.00,1,1125,t,14,42,71,71,0,9691769
8668410,Stay In The Heart of Seattle! OP3,3 Bedroom 2 Bathroom sleeps 7 Fitness Center community BBQ Free WiFi and Cable Amazing Views of the Elliot Bay and a short walk to the waterfront Experience urban downtown living at the beautiful and modern Olympus Only a short walk away from Elliot Bay and the beautiful Seattle waterfront Olympus offers beautiful views alongside an extremely accessible location   Located in the heart of the Belltown neighborhood this spot offers easy accessibility to downtown life while providing a spacious relaxing urban space You can experience the best of Seattle living as you enjoy your morning coffee at the Seattle Art Museum Olympic Sculpture Park conveniently located across the street or venture out to experience Seattles finest dining  Olympus •3 bedrooms with a king 2 queens and a pullout sofa •2 full bathrooms with shower and tub •Sleeps 7 •921 square feet  Nearby Attractions •Pike Place Market 08 mile •IMAX Theater 03 mile •Seattle Aquarium 09 mile •Pacific Scienc,In the heart of Downtown Seattle Nearby Attractions •Pike Place Market 08 mile •IMAX Theater 03 mile •Seattle Aquarium 09 mile •Pacific Science Center 04 mile •Space Needle 04 mile •Experience Music Project 05 mile,98121,47.61630460279739,-122.35258670498742,Apartment,1022,Entire home/apt,7,2.0,3.0,$112.00,2,1125,t,22,52,82,356,0,4962900
4311244,Metropolitan Tower Classic 2 Bdrm ,Luxury Amenities Location and Views Recently renovated with new furnishings and decor this spacious apartment has over 1200 SF Featuring a balcony with city views modern kitchen and central air conditioning  hard to find in Seattle  Come experience true luxury living in the heart of downtown  Nothing is left out or overlooked at the Metropolitan Tower Get the luxury amenities youd get at a hotel with all the convenience privacy and space of a vacation rental   Apartment 2711 features 1213 square feet of comfortable living space City views from every window of this apartment This nonsmoking apartment features 2 bedrooms one with a queen bed and the other with two twins that can be made into a king Both bedrooms feature ensuite bathrooms An uncommonly comfortable queensize sleeper sofa in the living room sleeps an additional 2 people for a maximum occupancy of 6 guests The upscale sleeper sofa has no bars to wreck a good nights sleep and a thick foam mattress ,Metropolitan Tower is in the heart of downtown With a walk score of 98 you are literally steps from everything you want in an urban vacation Walk just 2 blocks to Whole Foods grocery store and hopping South Lake Union Head 2 blocks in the other direction and you are in Seattles core shopping district with Pacific Place and Westlake Center The Washington State Trade and Convention Center is only three blocks away and both Seattle Center and Pike Place Market are a short walk away,98101,47.61440405341769,-122.3375703754553,Apartment,847,Entire home/apt,6,2.0,4.0,$239.00,3,1125,t,23,53,80,347,0,430709
7616008,Heart of Downtown Seattle,Enjoy Seattle like a local in this Historical Belltown apartment With a walking score of 98 it is centrally located in the heart of the city Just blocks away from the Puget Sound Space Needle and Pikes Market youll never be short on options Constructed in 1918 this beautiful historical studio is in the heart of the City  Gorgeous original Oak flooring Bay windows that overlook 2nd Avenue and the original Douglas Fir Molding give this space a truly unique feel Guest Have the entire apartment to themselves  It is a studio unit with full bathroomfull kitchen both separate from the main room A large walk in closet with clothes rods makes this space perfect for the long term traveler with lot of cargo The space is directly across from the historic Crocodile and is central for all nightlife activities including live jazz clubs music venues and great restaurants  15 minute walk to the Space Needle  Blocks away from Pikes Place Market   High Speed Internet   Flat Screen TV,Great local neighborhood with plenty of venues for live music and tons of great local restaurants   Within a 1 block radius Roccos  Phenomenal Pizza Mammas Mexican  Crocodile  Great 5 dollar happy hour and amazing music venue Pintxo  Great Bites of Specialty Foods Bear and the Bee  Sandwich Shop Cafe Belltown  Sandwiches and Coffee Shortys  Local pub and pinball bar Lava Lounge  Local pub Rabbit Hole  Local Pub Whiskey Bar  Best lamb burger around Spur Gastro Pub  Restaurant La Siciliana  Italian Restaurant Bathtub Gin  Very cool ducked off bar  Look in the Blanchard street cross alley between 1st and 2nd  Theres no sign  Just a door and a placard  Positioned off to the side of some garbage cans  Trust me its worth it Bedlam  Local coffee shop,98121,47.612709346702815,-122.3441144220207,Apartment,1022,Entire home/apt,2,1.0,1.0,$135.00,2,30,t,26,56,86,346,0,20493911
4776823,BEST (historic) locat A/C FREE prkg,Prime SPACE NEEDLE VIEW Perfect location PARKING INCLUDED Wake Up To The Smell Of Starbucks Right downstairs Shopping Pike Place waterfrontpiers  Great Dining Experiences from every direction of your doorstep Queen sized bed  full sized sleeper TRUE URBAN LOFT Designed by Elmer Fisher in 1889 the building was originally built as a hotel Remodeled to condos by Murray Franklin  Why this one Wall of windows with city skyline view and Space Needle  wrap this Gorgeous Studio  10 Ft Ceilings Big Windows  Lots Of Natural Light End Unit Secured Underground Parking offering Views Of Belltown  Downtown WasherDryer Maple Cabinets queen sized Bed with plush 800 thread count sheets and down bedding  Full sized sleeper sofa folds down to accommodate 1 SOMETIMES 2 more guests Separate Sleeping Alcove Just An Elevator Ride To Starbucks  Belltown Pub  National registry building detailed with historic brick facade new construction behind This studio commands your tr,Close To Everything Downtown  Belltown Has To Offer  Located On Downtown Seattles Most Sought After Streets 1st Avenue This Is A True urban Studio Located between the Retail Core and Seattle Center Belltown is one of Seattles most hip youthful neighborhoods and contains much of Downtown Seattles residential base Home to a mix of jazz and rock venues pool halls cafes unique boutiques and thrift shops this vibrant neighborhood also plays host to many of Downtowns hottest restaurants bars and nightclubs,98121,47.61521360043369,-122.34763621753056,Loft,1022,Entire home/apt,4,1.0,2.0,$125.00,1,15,t,24,52,81,81,0,15942582
529090,"City Flat Downtown,Rooftop, Hot Tub",Great neighborhood Step outside and youre in Pikes market Seattle Center the water front and right downtown  Weekends are a 2 night minimum  This is a 2 bedroom1 bath shared with host 3rd story cozy apartment with a peekaboo water view It is a 5 minute walk from the Pike Market 2 blocks from the water front with trails to run and cycle and close to many Seattle restaurants coffee shops and attractions I am a young professional and travel frequently for work I adore Seattle and would be happy to help with any questions or trip planning for your stay Being right in the city you have access to all the major public transit routes within walking distance light rail free Alaskan waterway 99 and sound transit Fresh linens and towels are provided There are Pronto quick rent bicycles every few blocks The building has a pool hot tub fantastic gym computer lounge resident lounge and a beautiful rooftop deck with a gorgeous view of Elliot Bay Entire apartment Pleas,Location location location the neighborhood is a walkers paradise I adore being close to the water and seeing the ferries and mountains as I walk somewhere fun in the city,98121,47.61296782696456,-122.34777487146768,Apartment,1017,Private room,2,1.0,1.0,$150.00,2,1125,t,30,60,90,365,0,2457842
2392869,Cozy 1BD on Pike's Place Downtown,Fantastic Views  Location See our other locations nearby  1 block away  httpswwwairbnbcomrooms3891695 4 blocks away  httpswwwairbnbcomrooms5213468 Amazing Corner Unit 2 blocks away   httpswwwairbnbcomrooms3380159 With a 98 WalkScore this cozy 1BD apartment is right next to Pikes Place Market and also just a few blocks away from the convention center and top shopping areas downtown  Our cool and comfortable apartment is right in the heart of downtown just seconds away from all the downtown shopping Pikes place market the first ever Starbucks started in Seattle in case you didnt know the convention center the gumwall   Scenic Views of Puget Sound  Next to Pikes Place Market  High Speed Internet  Flat Screen TV  Kitchen  Bedroom  Dining Table This is a great neighborhood Key attractions and fun things to check out here include   Pikes Place Market a favorite is Pikes Place Fish where theyll lob huge fish over the counter to spe,This is a great neighborhood Key attractions and fun things to check out here include   Pikes Place Market a favorite is Pikes Place Fish where theyll lob huge fish over the counter to spectators  The First Starbucks  The Seattle Great Wheel  Post Alley Unique enclave of restaurants shops and of course the Gum Wall  The Tasting Room Coop of 7 state wineries There are more than 60 places to eat within a 45 block radius of the market but some restaurants we like in the area are  Le Pichet  Japonessa  Matts in the Market  The Pink Door includes a performance from trapeze artists  Serious Pie Great Pizza  Steelhead Diner  Cafe Champagne  Elliots Oyster House Amazing Fresh Salmon Oysters Crab Legs and other seafood  Met Grill Goes headtohead with El Gaucho for top steak house in downtown Seattle They have a fantastic bonein filet  Purple Cafe  Veggie Grill 45 stars on yelp Doesnt get better for vegan cuisine,98101,47.611411138998925,-122.34083029482622,Apartment,1022,Entire home/apt,3,1.0,1.0,$149.00,2,1125,t,6,36,63,122,0,8534462
4783585,Lovely 2BD in the Heart of the City,Fabulous city suite in Belltown Seattles hippest downtown neighborhood Professionally decorated interior with modern colors Beautiful water view from living space and second smaller bedrooms balcony Unit has all new modern furnishings 50 plasma TV in high definition and a smaller flat screen in the bedroom both with DVD players This unit includes wireless internet and a phone for local and nationwide long distance Seattles finest restaurants cafes and nightlife are right out your door  Features include an awardwinning garden courtyard with fountains gym indoor pool sauna spa large clubroom stunning view rooftop decks with barbecues and secure garage parking for one car  This 2 bedroom condo has a king size bed in each bedroom The master bedroom has 2 closets dresser ans a smaller flat screen The second smaller bedroom has no closet but does have a small juliet balcony and we managed a king size bed in there  The living room has a Rowe queen size inflatable,The Belltown neighborhood is full of excitement with plenty of things to do shopping cafes  restaurants all within walking distance The Seattle Center The Pacific Science Center EMP the waterfront and Pike Place Market are close by and an easy walk Other happening neighborhoods just a a few miles away are Queen Anne  Capitol Hill with even more fun to be had,98121,47.61543400244045,-122.34852076042066,Apartment,1014,Entire home/apt,6,1.0,3.0,$175.00,2,365,t,25,51,81,342,0,24148567
7360078,Heart of downtown Seattle (Q),This complex sits next door to the site of Seattle Worlds Fair and Space Needle  Still over fifty years later this location is the place to be in the city Nestled in Downtown Seattle between Queen Anne and South Lake Union Walk Score 97 Extremely clean private bedroom with closet space and private bathroom  You will be able to share kitchen and a lovely patio with barbecue  There is a washerdryer to utilize The complex offers a rooftop with a spectacular view of the Space Needle  Barbecues and fire pits are available up there  Amenities also include a fully equipped gym Your gracious host will be available to assist you during your stay The Seattle culture and vibe exists throughout the neighborhood  Very safe area with security 24 hours Bus bike monorail all extremely accessible  Walk Score of 97,The Seattle culture and vibe exists throughout the neighborhood  Very safe area with security 24 hours,98109,47.61796798970183,-122.34751406722296,Apartment,1022,Private room,2,1.0,1.0,$125.00,1,1125,t,30,60,90,365,0,38562686
8409750,"2BR VIEW! 98% Walk Score, FREE pkg!",BEST locale1st Ave new furniture WATER view WALK to Pike Place Waterfront Space Needle sports stadiums restaurants bars 2 BD WD comfy queen beds HD TVs full kitchen FREE pkgwificable hot tub pool wt rm roof top terracebbqVIEW LOCATION LOCATION LOCATION and new everything in this just recently offered 2 bedroom condo with a view of the water Stay in the heart of Seattle in Belltown on 1st Ave which is the most desirable downtown neighborhood  98 Walk ScorePike Place Market 3 blocks The Waterfront Space Needle 5 blocks Sports StadiumsSeahawks Mariners Seattle Art Museum Monorail Olympic Sculpture Park Aquarium Moore Theatre Great Wheel Underground Seattle Westlake Mall Seattle Center ChinatownInternational District Pioneer Square Convention Center Cruise Ship Terminal Paramount Theatre Pacific Science Center Childrens Museum Experience Music Project Underground Seattle All nearby This fabulous corner unit has just come on t,Belltown is a vibrant waterfront neighborhood in downtown Seattle with a plethora of restaurants nightclubs and unique boutiques Its the hip area of downtown Close to everything with a walk score of 98 The well known Macrina Bakery is RIGHT downstairs in the SAME building Named one of the top 10 best bakeries in the US by Fodors El Gaucho is across the street Northwest steakhouse legacy Bedlam Coffee try their Lavender Mocha with chocolate whipped Catch a show at the Moore Theatre which is Seattles oldest operating theatre and is only two blocks away Hear live music at the Showbox Go dancing at Sarejevo which is right across the street and you can see it from the condo Get up early and head to the original Starbucks a few blocks away Go for a stroll on the beach at Sculpture Park  Belltown Market is the local grocery store and is right downstairs Target is close as is Westlake Mall,98121,47.61324760153705,-122.3489803410028,Condominium,1022,Entire home/apt,6,1.0,2.0,$183.00,2,1125,t,9,20,29,206,0,32522941
6033201,Modern Condo Style with Great Views,Beautiful new modern 1BR unit on 10th floor features views of Downtown Seattle and the Sound Tons of natural light in a corner unit with luxurious finishes Located in Belltown blocks from the needle bars waterfront and close to Pikes Place Modern feel to a one bedroom that has a perfect location Everything in the pictures Minimal RiteAid convenience store attached to our building for quick access to any necessities Very walkable to all of Seattles best attractions Pet friendly building but not too many pets here Pet grass on roof Public restroom on ground level and roof,RiteAid convenience store attached to our building for quick access to any necessities,98121,47.615976915005646,-122.34804474976464,Apartment,1022,Entire home/apt,2,1.0,1.0,$169.00,2,6,t,2,32,62,328,0,3630696
5058302,City Living in Comfort w/ Parking!,Fabulous suite with city views located in Belltown Seattles hippest downtown nhood Urban living at its best Great for families or groups Professionally decorated interiors with modern colors all amenities heated pool access  secure parking Unit has all new modern furnishings 50 plasma TV in high definition and a smaller flat screen in the bedroom both with DVD players This unit includes wireless internet and a phone for local and nationwide long distance  Features include an awardwinning garden courtyard with fountains gym indoor pool sauna spa large clubroom stunning view rooftop decks with barbecues and secure garage parking for one car  The bedroom has a king size bed dresser and small balcony  The living room has a Rowe queen size inflatable sleeper sofa for 2 people An ottoman that opens up into a twin size bed There is also a twin size airbed available in the unit to add to the extra sleeping options when needed We provide all linens pillows and b,Located in Belltown Court between First and Second Avenue and Wall Street and Battery Street in the Belltown area of downtown Seattle Walking distance to the Waterfront Pike Place Market Seattle Art Museum Aquarium Science Center Experience Music Project Seattle Center Space Needle and Key Arena,98121,47.61510709735236,-122.34868786253664,Condominium,1014,Entire home/apt,5,1.0,3.0,$155.00,2,365,t,25,52,82,357,0,24148567
4264056,Fantastic downtown location! #110,Stay in the heart of Seattle at a bargain rate Our Availability Calendars are always current  Old World Charm The Virginian Apartments was once an elegant Victorian hotel dating back to 1918 where early Seattle pioneers stayed Very little has changed in the building The original granite entry between the school house lamps now has a gold leaf silhouette of Benjamin Franklin tipping his hat to guests as they arrive The mahogany grand staircase ornate mirror and original lamp fixtures are still there  Downtown shopping amazing restaurants the waterfront and 5 star hotels just steps away  This is a 36 unit apartment building with only 2 vacation rentals so you feel more at home than a hotel  Nestled between Hotel Andra and The Warwick you are in an amazing location for a fraction of what these neighboring hotels charge Stays at The Virginian offers a vacation of convenience Being located at the south end of the Belltown Neighborhood puts our guests within walking distance to ,Nestled between Hotel Andra and The Warwick you are in an amazing location for a fraction of what these neighboring hotels charge Stays at The Virginian offers a vacation of convenience Being located at the south end of the Belltown Neighborhood puts our guests within walking distance to the Shopping District of downtown Seattle and close to Pike Place Market and the waterfront Nightlife at its Best Belltown is the epicenter of Seattles restaurant scene with nightclubs swanky bars cool boutiques and great places to play Walking distance to all major attractions and just a short bus or taxi ride to the rest,98121,47.61434663965622,-122.34060236649628,Apartment,96,Entire home/apt,2,1.0,1.0,$75.00,2,1125,t,9,22,32,269,10,22134250
1707064,"Home of Restaurateurs, Belltown!",This centrally located studio apartment in the heart of the Historic Belltown Neighborhood is the perfect home base for your Seattle stay  Walk to the Pike Place Market Space Needle Shopping District and Seattles BEST restaurants and bars   This centrally located studio apartment in the heart of the Historic Belltown Neighborhood is the perfect home base for your Seattle stay  Explore Seattle like a native Our apartment is located in a small mixed use building and shares a grand foyerentry way with a Speakeasy style cocktail lounge The building was built in 1908 and originally housed a toy store  small grocery on the ground floor with apartments above   The building now contains Pintxo a Tapas Bar The Upstairs a speakeasy style cocktail lounge and OUR APARTMENT If you are someone who is excited about being at the pulse of the foodbeveragemusic industry  Belltown and our apartment are a perfect fit  This 2nd story apartment is cozy and comfortable featuring a quee,Belltown is the most densely populated neighborhood in Seattle Washington United States located on the citys downtown waterfront on land that was artificially flattened as part of a regrading project Formerly a lowrent semiindustrial arts district in recent decades it has transformed into a neighborhood of trendy restaurants boutiques nightclubs and residential towers as well as warehouses and art galleries The area is named after William Nathaniel Bell on whose land claim the neighborhood was built In 2007 CNNMoney named Belltown the best place to retire in the Seattle metro area calling it a walkable neighborhood with everything you need Belltown is home to the Art Institute of Seattle Antioch University Argosy University the Seattle School of Theology  Psychology and RealNetworks Headquarters It lies directly west of the Denny Triangle neighborhood where online retailer Amazon is constructing three office towers to house its downtown headquarters and where,98121,47.61248614931077,-122.3456451302312,Apartment,1018,Entire home/apt,4,1.0,2.0,$89.00,1,14,t,28,54,84,359,0,6207
4082986,Lovely Studio Apt in D.T. Seattle !,    LOCATION LOCATION  CLEAN and cozy Studio APT in the heart of DT Seattle walkbike anywhere Iconic Space Needle 2 blks away Full kitchen inunit WD Nice balcony Awesome Rooftop with GORGEOUS views THE BEST Value for your money period    Welcome to beautiful Seattle Building is located close to everything the city has to offer Many nearby restaurants coffee shops and bars Short walk to many of the tourist attractions around town A new kitchen cabinets and countertop New hardwood floor no carpet Queen bed in a room  Kitchen includes following amenities  Oven stove refrigerator microwave coffee maker toaster and dishwasher Main space includes  dining tablechairs sofabed combo a coffee table ottoman and recliner chair Bathroom includes vanity Washer  Dryer and hair dryer Fresh clean towels are provided Iron  Iron table A spacious shared balcony face the back side of the building Guests have access to exercise room business room and root top w,The best location in town located 2 blocks from the iconic Space Needle with excellent walkscore of 97 you can go anywhere by foot  bike or by using public transit services Belltown is the heart of downtown Seattle a quiet neighborhood  with many coffee shops restaurants bars pubs within few minutes by foot Walk to Pike Place Market  it will take you around 10 minutes to walk to the market where you can enjoy fresh produce and many lunch options Waterfront is 5 blocks west where you can walk jog bike or relax on the bench or lawn City center is 5 blocks south where you can find many options for dining and shopping and entertainment Sports fan can take a short ride on bus or walk for 25 minutes to get to the SODO area where the action of NFL MLB and MLS take place,98121,47.61687816241655,-122.34848417115757,Apartment,1022,Entire home/apt,2,1.0,1.0,$115.00,2,99,t,7,23,32,255,0,21176908
9138600,PERFECT downtown Seattle location!,This downtown apartment is located right in the heart of Seattle across the street from the famous Pike Place Market You cant beat this location if you want to be in walking distance from all the cities main attractions You will be in the best location imaginable in Seattle  Literally in the center of it all  This cozy apartment captures the essence of living in Seattle With a view on to 1st avenue and a gorgeous old Maple tree you will be very comfortable in this stylish piedaterre Kitchen fully equipped if you wish to cook and you have every type of restaurant at your fingertips as well One bedroom with Queen size memory foam mattress One bathroom with shower no tub Sofa bed is smaller than a twin so its ideal for a child 12 yrs or younger or an adult no taller than 5ft  465 Sq ft with 11ft ceilings Entire apartment is yours and is located on the 3rd floor with elevator access The coin operated washer  dryer is located on the 2nd floor Your host Kim will be yo,Located next door to the Thompson Hotel and above the Design Within Reach Store and many highend boutiques this chic neighborhood is just a few steps away from the original Starbucks for a coffee and pastry to start your day Seattles Pike Place market is literally across the street Centrally located in Belltown Downtown the Waterfront Pier and the iconic Pike Place Market where you can shop for the best produce or seafood in the city or enjoy the fantastic restaurants within minutes of your home in Seattle Continue down 1st avenue a few blocks to the Seattle Art Museum and a few blocks further to Pioneer Square and the Sports Arenas and Stadiums Century Link and Safeco Field South Lake Union is just blocks away with even more restaurants Whole Foods shops etc,98101,47.611492102457326,-122.34119198663194,Apartment,969,Entire home/apt,3,1.0,2.0,$165.00,2,1125,t,28,58,88,351,0,3792761
7922197,Modern Hip Studio Amazing Location,Amazing apartment in a perfect location 5 minute walk to Pike Place Market and the Space Needle 2 minutes to the Waterfront Many of the best bars and restaurants are just a few feet away Belltown is the hottest neighborhood in Seattle Hola Konnichiwa Bonjour Ni hao Namaste Xin Chao   If this unit is booked check out my other units under my profile  Please msg me about yourself age gender lifestyle before booking   Also be sure to have a picture and verification  If possible let me know your check in and check out times and if you will need a secured parking spot for a small extra fee Thank you for looking at our brand new 500 sqft apartment studio in Downtown Seattles Belltown Neighborhood In the space you will have brand new bedding a flatscreen TV equipped with Chromecast for NetflixYoutube a super comfortable couch WiFi a well stocked kitchen tower fan washer and dryer for laundry and a lot more You will have access to the amazing roofto,About Belltown so many words that come to mind and a few Ive heard are amazing eclectic energized caffeinated foodie heaven multicultural and beautiful Seriously there is an abundance of things to do and restaurants to try and there are young people everywhere 97100 Walk Score These are things that you should probably do if you want to experience Seattle and dont have that much timeand the  it to do them  Pike Place  3 blocks away Free  Space Needle 1 mile away Tickets adults 19 if you add Chihuly Garden and Glass its 34 online 36 on site  Ride the Duck Pickup location1 mile away 29 for adults 18 for children for 90 minute Land and Water Tour  EMPMusic Project 22 for adults 16 for youth  Seattle Art Museum 1 mile 1525 depending on the exhibit and time of dayweek  Asian Art Museum Represent all my Asian brothers and sisters    Seattle Great Wheel6 blocks away 13 for adults  Woodland Park Zoo adults 20  Clipper Vacat,98121,47.61427511876522,-122.34724728008028,Apartment,1022,Entire home/apt,3,1.0,1.0,$115.00,1,1125,t,0,10,10,251,0,1623580
3033913,99% WALKSCORE | FREE PRKNG | QUIET,HEART OF DOWNTOWN  WALK TO SPACE NEEDLE AND PIKE PLACE IN A MATTER OF BLOCKS 2 sofa beds  queen Quiet location WD included WIFIcable FREE parking and full kitchen HOTEL STYLE INTERIOR AMENITIES QUALITY LINENS AND TOILETRIES COME STANDARD PERFECT IN EVERY WAY Located in the heart of the city Blocks to the waterfront Pike Place Market Space Needle you name it  Top floor overlooking the quiet interior courtyard  Step out the front door to the lanai overlooking the gorgeous PugetSound waterfront  BEST coffee shop in Seattle Macrenas just an elevator ride away for morning coffee  Sleeping alcove has queen sized bed ample closet space and living area offers sleeper sofa that can accommodate 2 additional guests  55 SMARTV included with Netflix HULU Youtube etc  No local cable  WIFI included in unit FREE unit wifi  Netflix and Hulu rooftop terrace steps from your front door with gas BBQ available overlooking the Puget Sound I am local just let me know what ,Located between the Retail Core and Seattle Center Belltown is one of Seattles most hip youthful neighborhoods and contains much of Downtown Seattles residential base Home to a mix of jazz and rock venues pool halls cafes unique boutiques and thrift shops this vibrant neighborhood also plays host to many of Downtowns hottest restaurants bars and nightclubs,98121,47.615537630070605,-122.34655776415008,Condominium,1022,Entire home/apt,6,1.0,3.0,$105.00,1,90,t,16,42,67,67,0,15454102
6362918,Gorgeous Downtown Apartment,Enjoy Seattle like a local in this Historical Belltown apartment  With a walking score of 98 it is centrally located in the heart of the city  Just blocks away from the Puget Sound Space Needle and Pikes Market youll never be short on options Constructed in 1918 this beautiful historical studio is in the heart of the City  Gorgeous original Oak flooring Bay windows that overlook 2nd Avenue and the original Douglas Fir Molding give this space a truly unique feel Guest Have the entire apartment to themselves  It is a studio unit with full bathroomfull kitchen both separate from the main room A large walk in closet with clothes rods makes this space perfect for the long term traveler with lot of cargo The space is directly across from the historic Crocodile and is central for all nightlife activities including live jazz clubs music venues and great restaurants  15 minute walk to the Space Needle  Blocks away from Pikes Place Market   High Speed Internet   Flat Screen ,Great local neighborhood with plenty of venues for live music and tons of great local restaurants   Within a 1 block radius Roccos  Phenomenal Pizza Mammas Mexican  Crocodile  Great 5 dollar happy hour and amazing music venue Pintxo  Great Bites of Specialty Foods Bear and the Bee  Sandwich Shop Cafe Belltown  Sandwiches and Coffee Shortys  Local pub and pinball bar Lava Lounge  Local pub Rabbit Hole  Local Pub Whiskey Bar  Best lamb burger around Spur Gastro Pub  Restaurant La Siciliana  Italian Restaurant Bathtub Gin  Very cool ducked off bar  Look in the Blanchard street cross alley between 1st and 2nd  Theres no sign  Just a door and a placard  Positioned off to the side of some garbage cans  Trust me its worth it Bedlam  Local coffee shop,98121,47.61227626316741,-122.3437812056331,Apartment,1022,Entire home/apt,2,1.0,1.0,$145.00,2,30,t,0,12,42,312,0,20493911
2935486,2-bdrm Downtown Seattle,2 bedroom by waterfront with waterview  Walking distance to Belltown restaurants  bars Pike place market Downtown shopping Safeco Field Historical Pioneer Square Seattle SAM Sculpture Park Myrtle Edwards Park Waterfront condo 1200sq feet 2 rooms with 2 Queen beds living room space dining room area 2 TVs close to everything  Balcony overlook the Elliott Bay   WasherDryer in unit Basic Cable Free wifi Full kitchen including cookwareeating utensil Closet space 2 parkings Queen size air mattress avail in unit Towels Shampooconditionersoap Dishes hair dryers avail in unit 2 parking spaces Can be reached by text anytime  I can meet up andor just provide instructions to get the keys  I am a pretty handoff person  But you can have as much or as little interaction with me just let me know  Walking distance or 58 cab ride to Pike Place market Downtown seattle Seattle Center Space Needle EMP Popular clubbar area Belltown WaterfrontPierBig Wh,Walking distance or 58 cab ride to Pike Place market Downtown seattle Seattle Center Space Needle EMP Popular clubbar area Belltown WaterfrontPierBig Wheel Cruise Terminals Water Taxi to Alki Beach Edwards Myrtle Park Seattle Sculpture park SAM Seattle Art Museum Historic Pioneer Square where you can see the underground Tour Safeco Field Mariners Quest Field Sounders  Seahawks Wamu theater Seattle eventsconcertsshows Seattle Convention Center,98121,47.61558796884932,-122.34882232861952,Apartment,1022,Entire home/apt,6,2.0,2.0,$250.00,1,1125,t,21,39,61,287,0,14015217
5270886,"Walk To Space Needle, Pike Place S7",Experience Seattles ultimate urban condo living in award winning Shelby located in the heart of the citys hippest Neighborhood Enjoy the comforts of home while seeing the best the Emerald City has to offer right outside your front door Close to everything including   The Space Needle   Pike Place Market   Victoria Clipper   Experience Music Project museum EMP   Ferries   Seattle Center   Olympic Sculpture Park   Waterfront Boardwalk   Aquarium   Premium Shopping   Trendiest dining only a few steps away,Close to everything including   The Space Needle   Pike Place Market   Victoria Clipper   Experience Music Project museum EMP   Ferries   Seattle Center   Olympic Sculpture Park   Waterfront Boardwalk   Aquarium   Premium Shopping   Trendiest dining only a few steps away,98121,47.61515193533549,-122.34222981474252,Apartment,1014,Entire home/apt,4,1.0,2.0,$82.00,1,1125,t,24,52,82,349,0,4411144
59708,1 Bedroom Beautiful Tuscan Oasis ,This cozy condo is conveniently located mere steps away from the buildings pool hot tub sauna and fitness room Located in the heart of Belltown staying in this unit will give you the real urban Seattle experience like youre just another local Call our Tuscan inspired one bedroom condo your home away from home in Downtown Seattle  The Condo is located in the lively Belltown Neighborhood You will be surrounded by amazing restaurants shopping is within walking distance of most downtown businesses tourist spots Pike Place Market and so much more We have a walkscore of 97 with everything you need within a couple blocks including amazing restaurants located on the first floor  This unit has been completely refinished and upgraded  Tuscan inspired colors and finishes with comforts of a five class hotel Fabulous sheets fully equipped kitchen for the seasoned chef and a Tempurpedic Sleeper sofa that will rival other Vacation Rentals master bedroom suite Come try it out,Quiet Hours are 10PM – 8AM  This is a residential building primarily owner occupied Please keep voices televisions and radios at an acceptable level at all times NO SMOKING Smoking is not allowed in the unit on the balcony or on any premise of the building  Please respect this rule for the enjoyment of our future guests as well as the residents of the building  You must exit the building and smoke at least 25 feet from any public entrances Washington State Law  Also please note that smoking is prohibited on the rooftop deck and in the parking garage Due to insurance reasons the responsible party reservation holder needs to be at least 25 years of age,98121,47.61483233255613,-122.34902912406262,Apartment,1022,Entire home/apt,4,1.0,2.0,$187.00,2,365,t,18,44,74,163,0,74305
1476298,Live like a local - Walkscore 98!,You will love the location Heart of Downtownwalk to Pike Place and the Waterfront This is our newest place in Seattle very modern studio in a brand new community with excellent common amenities   If you are a large group check our other listings and you will find a onebedroom in the same building Our place comes with following amenities    A queen size bed with plush mattress   More than sufficient closet space   A well stocked kitchen with granite Counter Tops and Stainless Steel appliances   Hardwood Floors   Huge windows   Washer and Dryer   Fresh clean towels in the bathroom   HDTV with free Netflix and Roku  Free Wifi You will have access to all common amenities in the building which includes a wellappointed 24 hours modern gym and the rooftop deck The rooftop deck is special because it has the most beautiful views of Seattle downtown and the water The deck has a BBQ grills if you want to enjoy a sunny day The building also has a clubroom and a meeting ,The heart of Seattles downtown,98121,47.61507049526989,-122.3459189045046,Apartment,1013,Entire home/apt,2,1.0,1.0,$80.00,1,1125,t,25,55,58,296,0,453540
